diffid;name;srcnodes;dstnodes;actions;name
56480;MtDiff;1;837;838;commons-lang
56482;MtDiff;1;464;465;commons-lang
56483;MtDiff;1;765;766;commons-lang
56519;MtDiff;1;122;123;commons-lang
56525;MtDiff;1;109;110;commons-lang
56526;MtDiff;1;97;98;commons-lang
56524;MtDiff;1;2493;2494;commons-lang
56527;MtDiff;1;101;102;commons-lang
56528;MtDiff;1;132;133;commons-lang
56530;MtDiff;1;141;142;commons-lang
56531;MtDiff;1;159;160;commons-lang
56575;MtDiff;1;5562;5563;commons-lang
56568;MtDiff;1;9259;9260;commons-lang
56572;MtDiff;1;1242;1243;commons-lang
56577;MtDiff;863;865;4;commons-lang
56578;MtDiff;878;880;4;commons-lang
56585;MtDiff;7675;7675;0;commons-lang
56644;MtDiff;183;183;0;commons-lang
56588;MtDiff;105;105;0;commons-lang
56587;MtDiff;350;350;0;commons-lang
56591;MtDiff;82;82;0;commons-lang
56595;MtDiff;37;37;0;commons-lang
56600;MtDiff;746;746;0;commons-lang
56637;MtDiff;676;676;0;commons-lang
56636;MtDiff;20;20;0;commons-lang
56648;MtDiff;359;359;0;commons-lang
56645;MtDiff;153;153;0;commons-lang
56652;MtDiff;340;340;0;commons-lang
56651;MtDiff;156;156;0;commons-lang
56656;MtDiff;2238;2238;0;commons-lang
56667;MtDiff;1560;1560;0;commons-lang
56668;MtDiff;7675;7675;0;commons-lang
56661;MtDiff;69;69;0;commons-lang
56662;MtDiff;565;565;0;commons-lang
56673;MtDiff;1975;1975;0;commons-lang
56687;MtDiff;9017;9017;0;commons-lang
56670;MtDiff;1575;1575;0;commons-lang
56684;MtDiff;7675;7675;0;commons-lang
56671;MtDiff;478;478;0;commons-lang
56679;MtDiff;767;767;0;commons-lang
56681;MtDiff;776;776;0;commons-lang
56674;MtDiff;303;303;0;commons-lang
56747;MtDiff;2082;2082;0;commons-lang
56708;MtDiff;837;837;0;commons-lang
56709;MtDiff;120;120;0;commons-lang
56715;MtDiff;750;750;0;commons-lang
56729;MtDiff;139;139;0;commons-lang
56737;MtDiff;122;122;0;commons-lang
56752;MtDiff;97;97;0;commons-lang
56745;MtDiff;186;186;0;commons-lang
56761;MtDiff;186;186;0;commons-lang
56757;MtDiff;159;159;0;commons-lang
56760;MtDiff;99;99;0;commons-lang
56764;MtDiff;640;640;0;commons-lang
56774;MtDiff;802;802;0;commons-lang
56769;MtDiff;582;582;0;commons-lang
56807;MtDiff;6448;6448;0;commons-lang
56770;MtDiff;1017;1017;0;commons-lang
56776;MtDiff;592;592;0;commons-lang
56786;MtDiff;2012;2012;0;commons-lang
56796;MtDiff;3480;3480;0;commons-lang
56780;MtDiff;2491;2491;0;commons-lang
56793;MtDiff;931;931;0;commons-lang
56781;MtDiff;290;290;0;commons-lang
56790;MtDiff;304;304;0;commons-lang
56784;MtDiff;898;898;0;commons-lang
56799;MtDiff;618;618;0;commons-lang
56803;MtDiff;1036;1036;0;commons-lang
56830;MtDiff;1382;1382;0;commons-lang
56818;MtDiff;64;64;0;commons-lang
56823;MtDiff;47;47;0;commons-lang
56824;MtDiff;269;269;0;commons-lang
56827;MtDiff;746;746;0;commons-lang
56838;MtDiff;1487;1487;0;commons-lang
56880;MtDiff;5547;5547;0;commons-lang
56843;MtDiff;1127;1127;0;commons-lang
56409;MtDiff;1;185;186;commons-lang
56411;MtDiff;1;543;544;commons-lang
56414;MtDiff;1;340;341;commons-lang
56417;MtDiff;1;331;332;commons-lang
56421;MtDiff;1;156;157;commons-lang
56422;MtDiff;1;189;190;commons-lang
55932;MtDiff;15570;15573;9;commons-lang
56423;MtDiff;1;677;678;commons-lang
56424;MtDiff;1;474;475;commons-lang
56425;MtDiff;1;1560;1561;commons-lang
56426;MtDiff;1;1975;1976;commons-lang
56428;MtDiff;1;1999;2000;commons-lang
56430;MtDiff;1;2072;2073;commons-lang
56429;MtDiff;1;437;438;commons-lang
56427;MtDiff;1;5450;5451;commons-lang
56431;MtDiff;1;1575;1576;commons-lang
56485;MtDiff;1;888;889;commons-lang
56487;MtDiff;1;120;121;commons-lang
56489;MtDiff;1;120;121;commons-lang
56492;MtDiff;1;120;121;commons-lang
56494;MtDiff;1;184;185;commons-lang
56496;MtDiff;1;120;121;commons-lang
56498;MtDiff;1;2491;2492;commons-lang
56499;MtDiff;1;89;90;commons-lang
56500;MtDiff;1;107;108;commons-lang
56502;MtDiff;1;95;96;commons-lang
56503;MtDiff;1;99;100;commons-lang
56508;MtDiff;1;184;185;commons-lang
56509;MtDiff;1;147;148;commons-lang
56511;MtDiff;1;122;123;commons-lang
56510;MtDiff;1;460;461;commons-lang
56512;MtDiff;1;184;185;commons-lang
56514;MtDiff;1;186;187;commons-lang
56515;MtDiff;1;122;123;commons-lang
56516;MtDiff;1;186;187;commons-lang
56517;MtDiff;1;186;187;commons-lang
56518;MtDiff;1;186;187;commons-lang
56520;MtDiff;1;20;21;commons-lang
56521;MtDiff;1;609;610;commons-lang
56522;MtDiff;1;98;99;commons-lang
56523;MtDiff;1;640;641;commons-lang
56529;MtDiff;1;132;133;commons-lang
56532;MtDiff;1;186;187;commons-lang
56534;MtDiff;1;149;150;commons-lang
56535;MtDiff;1;1017;1018;commons-lang
56536;MtDiff;1;99;100;commons-lang
56539;MtDiff;1;455;456;commons-lang
56540;MtDiff;1;802;803;commons-lang
56537;MtDiff;1;2509;2510;commons-lang
56538;MtDiff;1;2936;2937;commons-lang
56541;MtDiff;1;603;604;commons-lang
56542;MtDiff;1;3480;3481;commons-lang
56543;MtDiff;1;660;661;commons-lang
56546;MtDiff;1;582;583;commons-lang
56553;MtDiff;1;6788;6789;commons-lang
56556;MtDiff;1;931;932;commons-lang
56557;MtDiff;1;930;931;commons-lang
56558;MtDiff;1;897;898;commons-lang
56561;MtDiff;1;109;110;commons-lang
56562;MtDiff;1;984;985;commons-lang
56563;MtDiff;1;290;291;commons-lang
56564;MtDiff;1;4120;4121;commons-lang
56567;MtDiff;1;1760;1761;commons-lang
56569;MtDiff;1;119;120;commons-lang
56571;MtDiff;1;4233;4234;commons-lang
56573;MtDiff;1;2290;2291;commons-lang
56574;MtDiff;1;618;619;commons-lang
56576;MtDiff;1;105;106;commons-lang
57315;MtDiff;1295;1434;282;commons-lang
56583;MtDiff;1263;1295;32;commons-lang
56653;MtDiff;302;302;0;commons-lang
56589;MtDiff;380;380;0;commons-lang
56590;MtDiff;550;550;0;commons-lang
56594;MtDiff;1382;1382;0;commons-lang
56628;MtDiff;1982;2012;30;commons-lang
56592;MtDiff;694;694;0;commons-lang
56597;MtDiff;342;342;0;commons-lang
56599;MtDiff;383;383;0;commons-lang
56612;MtDiff;1299;1299;0;commons-lang
56614;MtDiff;1263;1263;0;commons-lang
56615;MtDiff;1785;1785;0;commons-lang
56623;MtDiff;863;863;0;commons-lang
56629;MtDiff;299;299;0;commons-lang
56654;MtDiff;7675;7675;0;commons-lang
56640;MtDiff;218;218;0;commons-lang
56638;MtDiff;185;185;0;commons-lang
56643;MtDiff;543;543;0;commons-lang
56649;MtDiff;341;341;0;commons-lang
56658;MtDiff;189;189;0;commons-lang
56657;MtDiff;4007;4007;0;commons-lang
56655;MtDiff;474;474;0;commons-lang
56691;MtDiff;1866;1866;0;commons-lang
56700;MtDiff;4238;4238;0;commons-lang
56692;MtDiff;3548;3548;0;commons-lang
56688;MtDiff;1034;1034;0;commons-lang
56686;MtDiff;537;537;0;commons-lang
56698;MtDiff;3048;3048;0;commons-lang
56690;MtDiff;971;971;0;commons-lang
56711;MtDiff;765;765;0;commons-lang
56716;MtDiff;18;18;0;commons-lang
56721;MtDiff;120;120;0;commons-lang
56722;MtDiff;184;184;0;commons-lang
56724;MtDiff;184;184;0;commons-lang
56730;MtDiff;130;130;0;commons-lang
56772;MtDiff;3888;3888;0;commons-lang
56740;MtDiff;20;20;0;commons-lang
56743;MtDiff;122;122;0;commons-lang
56746;MtDiff;98;98;0;commons-lang
56758;MtDiff;638;638;0;commons-lang
56763;MtDiff;609;609;0;commons-lang
56762;MtDiff;149;149;0;commons-lang
56789;MtDiff;897;897;0;commons-lang
56792;MtDiff;984;984;0;commons-lang
56788;MtDiff;119;119;0;commons-lang
56791;MtDiff;2493;2493;0;commons-lang
56858;MtDiff;8623;8623;0;commons-lang
56801;MtDiff;1242;1242;0;commons-lang
56802;MtDiff;719;719;0;commons-lang
56817;MtDiff;5380;5380;0;commons-lang
56805;MtDiff;464;464;0;commons-lang
56804;MtDiff;105;105;0;commons-lang
56813;MtDiff;1270;1270;0;commons-lang
56812;MtDiff;105;105;0;commons-lang
56810;MtDiff;82;82;0;commons-lang
56814;MtDiff;37;37;0;commons-lang
56821;MtDiff;383;383;0;commons-lang
56822;MtDiff;342;342;0;commons-lang
56832;MtDiff;6496;6496;0;commons-lang
56837;MtDiff;110;110;0;commons-lang
56825;MtDiff;4120;4120;0;commons-lang
56866;MtDiff;543;543;0;commons-lang
56869;MtDiff;437;437;0;commons-lang
56865;MtDiff;266;266;0;commons-lang
56847;MtDiff;6788;6788;0;commons-lang
56886;MtDiff;2238;2238;0;commons-lang
56871;MtDiff;303;303;0;commons-lang
56963;MtDiff;9259;9259;0;commons-lang
56904;MtDiff;2610;2610;0;commons-lang
56895;MtDiff;1634;1634;0;commons-lang
56916;MtDiff;3548;3548;0;commons-lang
56892;MtDiff;531;531;0;commons-lang
56894;MtDiff;837;837;0;commons-lang
56897;MtDiff;4238;4238;0;commons-lang
56900;MtDiff;120;120;0;commons-lang
56909;MtDiff;120;120;0;commons-lang
56906;MtDiff;120;120;0;commons-lang
56908;MtDiff;184;184;0;commons-lang
56917;MtDiff;888;888;0;commons-lang
56893;MtDiff;989;989;0;commons-lang
56913;MtDiff;18;18;0;commons-lang
56914;MtDiff;184;184;0;commons-lang
56938;MtDiff;130;130;0;commons-lang
56926;MtDiff;184;184;0;commons-lang
56924;MtDiff;122;122;0;commons-lang
56947;MtDiff;3694;3694;0;commons-lang
56931;MtDiff;186;186;0;commons-lang
56961;MtDiff;638;638;0;commons-lang
56943;MtDiff;149;149;0;commons-lang
56936;MtDiff;122;122;0;commons-lang
56945;MtDiff;3888;3888;0;commons-lang
56929;MtDiff;186;186;0;commons-lang
56946;MtDiff;133;133;0;commons-lang
56934;MtDiff;186;186;0;commons-lang
56966;MtDiff;455;455;0;commons-lang
56952;MtDiff;412;412;0;commons-lang
56954;MtDiff;119;119;0;commons-lang
56960;MtDiff;447;447;0;commons-lang
56957;MtDiff;802;802;0;commons-lang
57044;MtDiff;1349;1290;204;commons-lang
57033;MtDiff;340;340;0;commons-lang
57053;MtDiff;2238;2238;0;commons-lang
57031;MtDiff;535;536;1;commons-lang
57034;MtDiff;153;153;0;commons-lang
57038;MtDiff;156;156;0;commons-lang
57040;MtDiff;340;340;0;commons-lang
57103;MtDiff;1336;1336;0;commons-lang
56996;MtDiff;2848;2868;67;commons-lang
57123;MtDiff;1684;1684;0;commons-lang
57061;MtDiff;1975;1975;0;commons-lang
57080;MtDiff;5450;5450;0;commons-lang
57062;MtDiff;4233;4233;0;commons-lang
57079;MtDiff;5450;5450;0;commons-lang
57070;MtDiff;1127;1127;0;commons-lang
57083;MtDiff;9259;9259;0;commons-lang
57065;MtDiff;865;866;1;commons-lang
57069;MtDiff;144;156;18;commons-lang
57073;MtDiff;1999;1999;0;commons-lang
57084;MtDiff;1682;1683;5;commons-lang
57076;MtDiff;1683;1684;1;commons-lang
57081;MtDiff;1686;1682;9;commons-lang
57087;MtDiff;1127;1127;0;commons-lang
57102;MtDiff;1982;1982;0;commons-lang
56582;MtDiff;7675;7736;61;commons-lang
57088;MtDiff;1263;1263;0;commons-lang
57086;MtDiff;1144;1144;0;commons-lang
57100;MtDiff;1127;1395;310;commons-lang
57124;MtDiff;1621;1621;0;commons-lang
57117;MtDiff;144;144;0;commons-lang
57140;MtDiff;5353;5353;0;commons-lang
57113;MtDiff;3679;3684;6;commons-lang
57183;MtDiff;7640;7640;0;commons-lang
57129;MtDiff;800;865;110;commons-lang
57127;MtDiff;123;144;21;commons-lang
57130;MtDiff;224;290;66;commons-lang
57093;MtDiff;5356;5450;123;commons-lang
57160;MtDiff;5353;5353;0;commons-lang
57169;MtDiff;247;331;84;commons-lang
57171;MtDiff;257;341;84;commons-lang
57174;MtDiff;256;340;84;commons-lang
57184;MtDiff;1911;2082;189;commons-lang
57179;MtDiff;782;980;198;commons-lang
57176;MtDiff;752;930;178;commons-lang
57177;MtDiff;753;931;178;commons-lang
57182;MtDiff;696;898;202;commons-lang
56798;MtDiff;1760;1760;0;commons-lang
56809;MtDiff;380;380;0;commons-lang
56811;MtDiff;550;550;0;commons-lang
56851;MtDiff;8980;8980;0;commons-lang
56829;MtDiff;566;566;0;commons-lang
56834;MtDiff;737;737;0;commons-lang
56839;MtDiff;947;947;0;commons-lang
56842;MtDiff;510;510;0;commons-lang
56836;MtDiff;183;183;0;commons-lang
56855;MtDiff;1263;1263;0;commons-lang
56862;MtDiff;1139;1139;0;commons-lang
56860;MtDiff;762;762;0;commons-lang
56846;MtDiff;20;20;0;commons-lang
56867;MtDiff;1982;1982;0;commons-lang
56850;MtDiff;153;153;0;commons-lang
56868;MtDiff;1546;1546;0;commons-lang
56874;MtDiff;478;478;0;commons-lang
56879;MtDiff;767;767;0;commons-lang
56872;MtDiff;236;236;0;commons-lang
56873;MtDiff;301;301;0;commons-lang
56877;MtDiff;776;776;0;commons-lang
56902;MtDiff;1999;1999;0;commons-lang
56901;MtDiff;1874;1874;0;commons-lang
56881;MtDiff;537;537;0;commons-lang
56885;MtDiff;978;978;0;commons-lang
56888;MtDiff;166;166;0;commons-lang
56898;MtDiff;3048;3048;0;commons-lang
56890;MtDiff;154;154;0;commons-lang
56928;MtDiff;1588;1588;0;commons-lang
56845;MtDiff;15466;15466;0;commons-lang
56915;MtDiff;89;89;0;commons-lang
56911;MtDiff;184;184;0;commons-lang
56922;MtDiff;139;139;0;commons-lang
56921;MtDiff;157;157;0;commons-lang
56937;MtDiff;122;122;0;commons-lang
56935;MtDiff;184;184;0;commons-lang
56939;MtDiff;460;460;0;commons-lang
56955;MtDiff;603;603;0;commons-lang
56953;MtDiff;109;109;0;commons-lang
56970;MtDiff;395;609;214;commons-lang
56971;MtDiff;1242;1242;0;commons-lang
56975;MtDiff;462;1017;555;commons-lang
56978;MtDiff;865;878;13;commons-lang
56977;MtDiff;5380;5380;0;commons-lang
57019;MtDiff;6788;6788;0;commons-lang
56988;MtDiff;1;189;190;commons-lang
56997;MtDiff;868;865;4;commons-lang
57005;MtDiff;863;863;1;commons-lang
57015;MtDiff;677;677;0;commons-lang
57007;MtDiff;64;64;0;commons-lang
57009;MtDiff;342;342;0;commons-lang
57021;MtDiff;129;129;0;commons-lang
57022;MtDiff;298;299;1;commons-lang
57014;MtDiff;881;1100;223;commons-lang
57042;MtDiff;374;374;0;commons-lang
57037;MtDiff;341;341;0;commons-lang
57032;MtDiff;697;698;1;commons-lang
57017;MtDiff;1100;1556;461;commons-lang
57047;MtDiff;186;194;8;commons-lang
57054;MtDiff;15466;15466;0;commons-lang
57060;MtDiff;1;1336;1337;commons-lang
57056;MtDiff;1;881;882;commons-lang
57059;MtDiff;1336;1336;0;commons-lang
57055;MtDiff;855;863;8;commons-lang
56989;MtDiff;2868;2936;68;commons-lang
57066;MtDiff;1926;2072;148;commons-lang
57063;MtDiff;1948;1975;27;commons-lang
57071;MtDiff;867;868;1;commons-lang
57064;MtDiff;1901;1941;45;commons-lang
57041;MtDiff;4012;4012;5;commons-lang
57173;MtDiff;1686;1686;0;commons-lang
57036;MtDiff;4012;4007;5;commons-lang
57067;MtDiff;1941;1948;221;commons-lang
57091;MtDiff;1936;1926;10;commons-lang
57090;MtDiff;1686;1686;0;commons-lang
57074;MtDiff;4229;4237;8;commons-lang
57058;MtDiff;4011;4012;1;commons-lang
57099;MtDiff;1395;1127;314;commons-lang
57114;MtDiff;1263;1263;0;commons-lang
57097;MtDiff;2300;2280;20;commons-lang
57072;MtDiff;4062;4188;127;commons-lang
57078;MtDiff;4005;4062;165;commons-lang
57104;MtDiff;1238;1263;25;commons-lang
57105;MtDiff;1146;1144;2;commons-lang
57110;MtDiff;1293;1351;58;commons-lang
57147;MtDiff;1901;1901;0;commons-lang
57122;MtDiff;1621;1621;0;commons-lang
57452;MtDiff;3517;3649;211;commons-lang
57482;MtDiff;820;820;2;commons-lang
57529;MtDiff;236;236;0;commons-lang
57534;MtDiff;345;345;0;commons-lang
57541;MtDiff;2169;2169;0;commons-lang
57548;MtDiff;1509;1509;0;commons-lang
57558;MtDiff;1724;1724;0;commons-lang
57552;MtDiff;1556;1556;0;commons-lang
57555;MtDiff;837;837;0;commons-lang
57554;MtDiff;531;531;0;commons-lang
57507;MtDiff;2176;2529;378;commons-lang
57562;MtDiff;837;837;0;commons-lang
57563;MtDiff;989;989;0;commons-lang
57577;MtDiff;3707;3707;0;commons-lang
57568;MtDiff;184;184;0;commons-lang
57569;MtDiff;18;18;0;commons-lang
57578;MtDiff;139;139;0;commons-lang
57419;MtDiff;6740;6776;36;commons-lang
57583;MtDiff;147;147;0;commons-lang
57586;MtDiff;184;184;0;commons-lang
56870;MtDiff;1785;1785;0;commons-lang
56841;MtDiff;299;299;0;commons-lang
56844;MtDiff;299;299;0;commons-lang
56854;MtDiff;793;793;0;commons-lang
56857;MtDiff;676;676;0;commons-lang
56876;MtDiff;122;122;0;commons-lang
56889;MtDiff;1347;1347;0;commons-lang
56918;MtDiff;1724;1724;0;commons-lang
56951;MtDiff;4920;4920;0;commons-lang
56903;MtDiff;765;765;0;commons-lang
56925;MtDiff;386;386;0;commons-lang
56923;MtDiff;147;147;0;commons-lang
56932;MtDiff;20;20;0;commons-lang
56941;MtDiff;132;132;0;commons-lang
56940;MtDiff;98;98;0;commons-lang
56948;MtDiff;132;132;0;commons-lang
56920;MtDiff;2152;2152;0;commons-lang
56958;MtDiff;141;141;0;commons-lang
56949;MtDiff;159;159;0;commons-lang
56942;MtDiff;99;99;0;commons-lang
56944;MtDiff;640;640;0;commons-lang
56950;MtDiff;186;186;0;commons-lang
56956;MtDiff;2491;2491;0;commons-lang
56959;MtDiff;105;105;0;commons-lang
56969;MtDiff;1036;1036;0;commons-lang
56967;MtDiff;602;618;19;commons-lang
56972;MtDiff;2493;2493;0;commons-lang
56974;MtDiff;282;395;113;commons-lang
56981;MtDiff;3480;3480;0;commons-lang
56980;MtDiff;2290;2290;0;commons-lang
56984;MtDiff;1634;1634;0;commons-lang
56976;MtDiff;6448;6448;0;commons-lang
56995;MtDiff;5547;5547;0;commons-lang
56994;MtDiff;1235;1;1234;commons-lang
57000;MtDiff;1144;1139;6;commons-lang
57010;MtDiff;866;863;4;commons-lang
56992;MtDiff;112;126;14;commons-lang
57001;MtDiff;129;183;54;commons-lang
56990;MtDiff;1638;1634;8;commons-lang
57004;MtDiff;380;380;0;commons-lang
57003;MtDiff;105;105;0;commons-lang
57006;MtDiff;37;37;0;commons-lang
57002;MtDiff;82;82;0;commons-lang
57008;MtDiff;47;47;0;commons-lang
57013;MtDiff;267;268;1;commons-lang
57018;MtDiff;298;299;1;commons-lang
57024;MtDiff;509;510;1;commons-lang
57028;MtDiff;866;866;0;commons-lang
57020;MtDiff;298;299;1;commons-lang
57025;MtDiff;863;864;1;commons-lang
56991;MtDiff;2280;2278;2;commons-lang
57030;MtDiff;218;218;0;commons-lang
57026;MtDiff;194;195;1;commons-lang
57039;MtDiff;359;359;0;commons-lang
57043;MtDiff;185;185;0;commons-lang
57046;MtDiff;290;298;8;commons-lang
57057;MtDiff;868;868;0;commons-lang
57049;MtDiff;290;298;8;commons-lang
57051;MtDiff;501;509;8;commons-lang
57048;MtDiff;290;298;8;commons-lang
57050;MtDiff;1336;1349;17;commons-lang
57092;MtDiff;1901;1901;0;commons-lang
57085;MtDiff;1686;1686;5;commons-lang
57132;MtDiff;7675;7675;0;commons-lang
57075;MtDiff;4237;4238;1;commons-lang
57089;MtDiff;1987;1999;12;commons-lang
57126;MtDiff;9017;9017;0;commons-lang
57077;MtDiff;3971;4011;49;commons-lang
57096;MtDiff;1926;1936;10;commons-lang
57112;MtDiff;1127;1127;0;commons-lang
57098;MtDiff;471;566;97;commons-lang
57128;MtDiff;1546;1546;0;commons-lang
56584;MtDiff;7736;7800;138;commons-lang
57101;MtDiff;1509;1638;129;commons-lang
57068;MtDiff;4188;4233;46;commons-lang
57108;MtDiff;1755;1785;30;commons-lang
57106;MtDiff;1049;1127;78;commons-lang
57125;MtDiff;1049;1049;0;commons-lang
57111;MtDiff;1952;1982;30;commons-lang
57107;MtDiff;1987;1987;11;commons-lang
57119;MtDiff;719;719;0;commons-lang
57045;MtDiff;6450;6448;2;commons-lang
57121;MtDiff;1621;1615;15;commons-lang
57115;MtDiff;2219;2300;81;commons-lang
57150;MtDiff;4229;4229;0;commons-lang
57095;MtDiff;5353;5356;4;commons-lang
57135;MtDiff;1204;1242;38;commons-lang
57145;MtDiff;1880;1952;103;commons-lang
57152;MtDiff;123;123;0;commons-lang
57154;MtDiff;1;208;209;commons-lang
57156;MtDiff;105;112;7;commons-lang
57163;MtDiff;161;464;352;commons-lang
57155;MtDiff;1256;1293;37;commons-lang
57116;MtDiff;5239;5270;31;commons-lang
57165;MtDiff;1022;1150;136;commons-lang
57161;MtDiff;2529;2583;58;commons-lang
56580;MtDiff;8833;9069;240;commons-lang
57164;MtDiff;256;340;84;commons-lang
57167;MtDiff;290;374;84;commons-lang
57185;MtDiff;1268;1288;22;commons-lang
57168;MtDiff;275;359;84;commons-lang
57175;MtDiff;1860;1911;93;commons-lang
57180;MtDiff;695;897;202;commons-lang
57178;MtDiff;256;266;10;commons-lang
56635;MtDiff;8623;8824;513;commons-lang
57191;MtDiff;2050;2058;116;commons-lang
57188;MtDiff;2226;2238;13;commons-lang
56840;MtDiff;299;299;0;commons-lang
56852;MtDiff;2583;2583;0;commons-lang
56861;MtDiff;864;864;0;commons-lang
56853;MtDiff;218;218;0;commons-lang
56856;MtDiff;4120;4120;0;commons-lang
56863;MtDiff;698;698;0;commons-lang
56848;MtDiff;863;863;0;commons-lang
56849;MtDiff;536;536;0;commons-lang
56859;MtDiff;69;69;0;commons-lang
56864;MtDiff;474;474;0;commons-lang
56875;MtDiff;677;677;0;commons-lang
56883;MtDiff;1460;1460;0;commons-lang
56878;MtDiff;1034;1034;0;commons-lang
56887;MtDiff;1866;1866;0;commons-lang
56882;MtDiff;971;971;0;commons-lang
56891;MtDiff;2878;2878;0;commons-lang
56884;MtDiff;2072;2072;0;commons-lang
56907;MtDiff;182;182;0;commons-lang
56905;MtDiff;750;750;0;commons-lang
56910;MtDiff;120;120;0;commons-lang
56899;MtDiff;837;837;0;commons-lang
56912;MtDiff;184;184;0;commons-lang
56919;MtDiff;130;130;0;commons-lang
56896;MtDiff;1556;1556;0;commons-lang
56927;MtDiff;122;122;0;commons-lang
56930;MtDiff;186;186;0;commons-lang
56962;MtDiff;569;569;0;commons-lang
56968;MtDiff;970;970;0;commons-lang
56965;MtDiff;618;618;0;commons-lang
56933;MtDiff;3684;3684;0;commons-lang
56983;MtDiff;2509;2509;0;commons-lang
56964;MtDiff;1;149;150;commons-lang
56973;MtDiff;185;302;123;commons-lang
57052;MtDiff;8623;8623;0;commons-lang
57016;MtDiff;1290;1560;290;commons-lang
56982;MtDiff;1351;1347;6;commons-lang
56987;MtDiff;1556;1760;269;commons-lang
56999;MtDiff;865;865;1;commons-lang
56586;MtDiff;5547;5562;16;commons-lang
56986;MtDiff;126;119;7;commons-lang
56998;MtDiff;8980;8980;0;commons-lang
57012;MtDiff;1684;1;1683;commons-lang
56993;MtDiff;1;304;305;commons-lang
56985;MtDiff;1709;1709;1;commons-lang
57011;MtDiff;550;550;0;commons-lang
56979;MtDiff;2278;2290;12;commons-lang
57027;MtDiff;761;762;1;commons-lang
57029;MtDiff;675;676;1;commons-lang
57023;MtDiff;792;793;1;commons-lang
57120;MtDiff;1150;1146;4;commons-lang
57131;MtDiff;820;867;94;commons-lang
57133;MtDiff;474;474;0;commons-lang
57148;MtDiff;2431;2431;0;commons-lang
57143;MtDiff;1167;1238;121;commons-lang
57144;MtDiff;1653;1755;144;commons-lang
57137;MtDiff;2431;2493;68;commons-lang
57146;MtDiff;2429;2491;68;commons-lang
57082;MtDiff;5270;5547;312;commons-lang
57149;MtDiff;1462;1621;159;commons-lang
57142;MtDiff;208;224;18;commons-lang
57151;MtDiff;1;123;124;commons-lang
57170;MtDiff;1049;1049;0;commons-lang
57118;MtDiff;3707;3888;181;commons-lang
57186;MtDiff;1926;1926;0;commons-lang
57187;MtDiff;1288;1299;11;commons-lang
57226;MtDiff;5353;5353;0;commons-lang
57172;MtDiff;1707;1926;219;commons-lang
57162;MtDiff;2878;3048;170;commons-lang
57157;MtDiff;3397;3679;282;commons-lang
57200;MtDiff;1467;1462;58;commons-lang
57224;MtDiff;1979;1979;0;commons-lang
57189;MtDiff;3981;5239;1258;commons-lang
57214;MtDiff;1691;1708;42;commons-lang
57409;MtDiff;875;875;0;commons-lang
57250;MtDiff;722;753;31;commons-lang
57251;MtDiff;721;752;31;commons-lang
57253;MtDiff;664;695;31;commons-lang
57242;MtDiff;1890;1902;22;commons-lang
57263;MtDiff;5343;5343;0;commons-lang
57252;MtDiff;665;696;31;commons-lang
57256;MtDiff;562;553;35;commons-lang
57194;MtDiff;7629;7640;38;commons-lang
57264;MtDiff;1461;1460;2;commons-lang
57260;MtDiff;280;294;14;commons-lang
57209;MtDiff;6485;6496;11;commons-lang
57269;MtDiff;1417;1437;20;commons-lang
57094;MtDiff;9051;9259;208;commons-lang
57273;MtDiff;1480;1556;83;commons-lang
57266;MtDiff;1;562;563;commons-lang
57267;MtDiff;207;303;96;commons-lang
57275;MtDiff;504;776;336;commons-lang
57272;MtDiff;2056;2093;37;commons-lang
57281;MtDiff;439;439;0;commons-lang
57284;MtDiff;1871;1877;7;commons-lang
57134;MtDiff;8568;8623;57;commons-lang
57289;MtDiff;1877;1903;103;commons-lang
57294;MtDiff;2644;2764;120;commons-lang
57248;MtDiff;7758;7712;61;commons-lang
57305;MtDiff;73;82;9;commons-lang
57287;MtDiff;3827;3971;144;commons-lang
57306;MtDiff;28;37;9;commons-lang
57290;MtDiff;3766;4920;1228;commons-lang
57339;MtDiff;2388;1846;1021;commons-lang
57313;MtDiff;3951;4012;61;commons-lang
57302;MtDiff;2764;3827;1440;commons-lang
57297;MtDiff;7703;7705;3;commons-lang
57955;MtDiff;8863;8804;587;commons-lang
57181;MtDiff;782;984;202;commons-lang
57158;MtDiff;4232;4229;38;commons-lang
57190;MtDiff;1987;1987;0;commons-lang
56622;MtDiff;8824;8833;9;commons-lang
57199;MtDiff;2283;2848;655;commons-lang
57232;MtDiff;7687;7687;0;commons-lang
57195;MtDiff;1970;1968;6;commons-lang
57223;MtDiff;1467;1467;0;commons-lang
57192;MtDiff;2164;2283;129;commons-lang
57204;MtDiff;1800;1970;178;commons-lang
57198;MtDiff;2056;2164;111;commons-lang
57196;MtDiff;1970;1970;1;commons-lang
57109;MtDiff;6445;6450;6;commons-lang
57197;MtDiff;1;218;219;commons-lang
57202;MtDiff;1;569;570;commons-lang
57203;MtDiff;1979;1987;25;commons-lang
57255;MtDiff;1133;1467;334;commons-lang
57206;MtDiff;719;719;0;commons-lang
57213;MtDiff;719;719;0;commons-lang
57207;MtDiff;895;1034;144;commons-lang
57205;MtDiff;1896;2219;329;commons-lang
57257;MtDiff;7712;7712;0;commons-lang
57924;MtDiff;875;1022;147;commons-lang
57220;MtDiff;983;895;88;commons-lang
57219;MtDiff;2215;2878;663;commons-lang
57278;MtDiff;439;719;481;commons-lang
57210;MtDiff;1708;1709;95;commons-lang
