DiffId;Project;Commit;SrcFile;DstFile;Matcher;SrcStart;SrcEnd;DstStart;DstEnd;NodeType;Action;Result
225156;hbase;007d6da28c187aa9f0cae92215733c10af256c12;src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java;src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java;GumTree;0;0;299;299;83;INS;Ok
167570;eclipse.jdt.core;00c42145a98af76c17f15294be6170e6defe1ae9;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterTest.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterTest.java;GumTree;0;0;9851;9851;42;INS;Ok
360472;junit4;02371d1154f29f894cd2c7f83ce6743f4abbe76a;src/test/java/org/junit/tests/assertion/AssertionTest.java;src/test/java/org/junit/tests/assertion/AssertionTest.java;GumTree;0;0;175;175;83;INS;Ok
367592;spring-roo;0270cc8dd1ae6c78b5834715951c4005adfe2b9d;addon-layers-repository-jpa/addon/src/main/java/org/springframework/roo/addon/layers/repository/jpa/addon/RepositoryJpaCustomImplMetadata.java;addon-layers-repository-jpa/addon/src/main/java/org/springframework/roo/addon/layers/repository/jpa/addon/RepositoryJpaCustomImplMetadata.java;GumTree;0;0;407;407;42;INS;Ok
50716;commons-lang;02a98515a337991f0ce05271ac90121fa204d9db;src/main/java/org/apache/commons/lang3/StringUtils.java;src/main/java/org/apache/commons/lang3/StringUtils.java;GumTree;0;0;6380;6380;83;INS;Ok
386970;spring-roo;0350229a2ea4ff9db27f1aac0988c4729972d319;addon-roobot-client/src/main/java/org/springframework/roo/addon/roobot/client/AddOnRooBotOperationsImpl.java;addon-roobot-client/src/main/java/org/springframework/roo/addon/roobot/client/AddOnRooBotOperationsImpl.java;GumTree;0;0;402;402;42;INS;Ok
133940;eclipse.jdt.core;04c08732703d5f5e97b66e89468d2f87b7f84cff;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java;GumTree;0;0;2683;2683;60;INS;Ok
279217;hibernate-orm;04ed36bf0a4efab3fb56004b3b0202757b280a46;hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/BlobTypeDescriptor.java;hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/BlobTypeDescriptor.java;GumTree;0;0;203;203;43;INS;Ok
189589;hbase;05200976110135abb60f9b879b9b830671c07141;hbase-server/src/test/java/org/apache/hadoop/hbase/TestMetaTableAccessor.java;hbase-server/src/test/java/org/apache/hadoop/hbase/TestMetaTableAccessor.java;GumTree;0;0;697;697;27;INS;Ok
230118;hbase;077efb37ef48b0bde9c889b6d12f0553533dd181;src/main/java/org/apache/hadoop/hbase/io/hfile/slab/SlabCache.java;src/main/java/org/apache/hadoop/hbase/io/hfile/slab/SlabCache.java;GumTree;0;0;356;358;31;INS;Ok
191131;hbase;07b623670647686084f8f5fd2038e2bafcfdac54;hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java;hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java;GumTree;0;0;344;344;32;INS;Ok
193021;hbase;085fd765aa7bb4702a38247faae5ab6dbf161ab6;hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestDDLMasterFailover.java;hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestDDLMasterFailover.java;GumTree;0;0;753;753;42;INS;Ok
138099;eclipse.jdt.core;090ebdc0744610fb4e5ac8b5b4731d3eafdb24fe;org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/Main.java;org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/Main.java;GumTree;0;0;1863;1863;42;INS;Ok
223152;hbase;093c6fa19c1bd9b5925a52aa42fca63e5be397da;hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java;hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java;GumTree;0;0;2043;2043;32;INS;Ok
144343;eclipse.jdt.core;09b2a60a289857be8b68f0bdade8ca62b9081359;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java;GumTree;0;0;436;436;5;INS;Ok
218343;hbase;0bcb524581bbf69424c70cd1c5988f8287fc745c;hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/manage/SnapshotManager.java;hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/manage/SnapshotManager.java;GumTree;0;0;301;301;22;INS;Ok
336024;hibernate-search;0c27e80213215a14761ab7c4c3793784f301f1df;integrationtest/wildfly/src/test/java/org/hibernate/search/test/integration/wildfly/controller/MemberRegistration.java;integrationtest/wildfly/src/test/java/org/hibernate/search/test/integration/wildfly/controller/MemberRegistration.java;GumTree;0;0;48;48;42;INS;Ok
124947;eclipse.jdt.core;0c9fb87884972e83c7f78543403ac376b274d8ea;org.eclipse.jdt.compiler.apt.tests/processors/org/eclipse/jdt/compiler/apt/tests/processors/elements/ElementProc.java;org.eclipse.jdt.compiler.apt.tests/processors/org/eclipse/jdt/compiler/apt/tests/processors/elements/ElementProc.java;GumTree;0;0;438;438;43;INS;Ok
53899;commons-lang;0d828cd0754202525617edc99e8bfc3395c7beb7;src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;GumTree;0;0;176;176;42;INS;Nok
190589;hbase;0de221a19d799ad515f8f4556cacd05e6b4e74f8;hbase-common/src/test/java/org/apache/hadoop/hbase/io/TestTagCompressionContext.java;hbase-common/src/test/java/org/apache/hadoop/hbase/io/TestTagCompressionContext.java;GumTree;0;0;169;169;14;INS;Ok
147203;eclipse.jdt.core;0e728cd1e89630be3eb8299ec5e4c703bc09030b;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AbstractJavaModelTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AbstractJavaModelTests.java;GumTree;0;0;230;230;42;INS;Ok
214816;hbase;0f33c00f1f463fadf86d848a4387ffab3fe2be0e;hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java;hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java;GumTree;0;0;1788;1788;45;INS;Ok
135512;eclipse.jdt.core;104e672748818fb3397c541d035cd02e71d1053c;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;GumTree;0;0;623;623;7;INS;Ok
112983;eclipse.jdt.core;12c27e65796d7fbb7e1a76d5777549562147b278;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;GumTree;0;0;10739;10739;60;INS;Ok
196445;hbase;14261bc9e515bbaf2fa40f5779cb83a3372f0e57;hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java;hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java;GumTree;0;0;804;804;62;INS;Ok
137988;eclipse.jdt.core;15f72ffb7ce100c1fef6b76e22aa8f994af88b5e;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/BindingKeyParser.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/BindingKeyParser.java;GumTree;0;0;424;424;42;INS;Ok
153814;eclipse.jdt.core;1686550139f82dbecaffa2c16add60039738e79f;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/Util.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/Util.java;GumTree;0;0;336;336;42;INS;Ok
146592;eclipse.jdt.core;1719c13f5400eb5914bb79f89f0e1d4c54e3cd14;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchJavadocTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchJavadocTests.java;GumTree;0;0;111;111;32;INS;Nok
251080;hibernate-orm;17de173cb5334d866f1886d3e057f49a6c987bad;hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaCreatorImpl.java;hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaCreatorImpl.java;GumTree;0;0;174;174;32;INS;Ok
251015;hibernate-orm;17de173cb5334d866f1886d3e057f49a6c987bad;hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaMigratorImpl.java;hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaMigratorImpl.java;GumTree;0;0;581;581;42;INS;Ok
272669;hibernate-orm;18079f346d5d0ffb3b2e5ac594e3e26296d591e7;hibernate-core/src/main/java/org/hibernate/loader/plan/spi/IdentifierDescriptionInjectable.java;hibernate-core/src/main/java/org/hibernate/loader/plan2/spi/EntityQuerySpace.java;GumTree;0;0;25;26;26;INS;Ok
166629;eclipse.jdt.core;181d08f984fbd0b3599b94e8d63f55f9bcad62b6;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterTest2.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterTest2.java;GumTree;0;0;977;977;42;INS;Ok
120762;eclipse.jdt.core;19a679a95bc1c8afc10cb50ce5a617f6914888ae;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;GumTree;0;0;8852;8852;5;INS;Ok
19218;activemq;1a5ad284ed67d1742237c337072635f29aae5f9c;activemq-core/src/main/java/org/apache/activemq/usage/SystemUsage.java;activemq-core/src/main/java/org/apache/activemq/usage/SystemUsage.java;GumTree;0;0;20;21;26;INS;Ok
1028;activemq;1ac89543a8d7f969f84fa51d92c4e1e0d65f1161;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/interop/AmqpDurableReceiverTest.java;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/interop/AmqpDurableReceiverTest.java;GumTree;0;0;252;252;42;INS;Ok
115840;eclipse.jdt.core;1b2fefdcba6fae8f70ea49e17ba1e528ac24b968;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests2.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests2.java;GumTree;0;0;199;200;83;INS;Ok
118197;eclipse.jdt.core;1c5093c74409d802b34134e981077f69adbcd0bf;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTModelBridgeTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTModelBridgeTests.java;GumTree;0;0;1414;1414;42;INS;Ok
19498;activemq;1cec28cf27c5191363b7c14d673388021abcb91f;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;GumTree;0;0;178;178;41;INS;Ok
335760;hibernate-search;1df6dd1c528b4dca8622d2a245e41081418ff1fa;elasticsearch/src/main/java/org/hibernate/search/backend/elasticsearch/impl/ElasticSearchHSQueryImpl.java;elasticsearch/src/main/java/org/hibernate/search/backend/elasticsearch/impl/ElasticSearchHSQueryImpl.java;GumTree;0;0;377;377;42;INS;Ok
268260;hibernate-orm;1ed895a3737c211e8c895b0297f801daccfe85a9;hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlParser.java;hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlParser.java;GumTree;0;0;425;425;60;INS;Ok
144840;eclipse.jdt.core;1f031f330295aba2cec9a418d0396157b08b3955;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;GumTree;0;0;2365;2365;42;INS;Ok
284054;hibernate-orm;1f467c01a4ba384942adc8c5ef47d45894080674;hibernate-core/src/matrix/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java;hibernate-core/src/matrix/java/org/hibernate/test/dialect/functional/SQLServerDialectTest.java;GumTree;0;0;77;77;42;INS;Ok
273250;hibernate-orm;1f6daa67854e1fd6c464fe3d2a98bda1047b252d;hibernate-core/src/main/java/org/hibernate/cfg/ComponentPropertyHolder.java;hibernate-core/src/main/java/org/hibernate/cfg/ComponentPropertyHolder.java;GumTree;0;0;269;269;43;INS;Ok
163854;eclipse.jdt.core;2089a9f5184bf5fb7d1ec0ff5a609f7c5f00e85f;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SortCompilationUnitElementsTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SortCompilationUnitElementsTests.java;GumTree;0;0;557;557;39;INS;Ok
365651;spring-roo;22083cd9fd39b346476d5e74a6b1d53d8f093b52;addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/test/ThymeleafControllerIntegrationTestMetadataProviderImpl.java;addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/test/ThymeleafControllerIntegrationTestMetadataProviderImpl.java;GumTree;0;0;129;129;42;INS;Ok
389926;spring-roo;2279ebcfd1bfeb852368f2ff4c6e1552f7d7da47;addon-gwt/src/main/java/org/springframework/roo/addon/gwt/GwtFileListener.java;addon-gwt/src/main/java/org/springframework/roo/addon/gwt/GwtFileListener.java;GumTree;0;0;592;592;42;INS;Ok
225698;hbase;229cf740b8ff4caa8e4757ff162ebf6e9fa17f64;src/test/java/org/apache/hadoop/hbase/filter/TestSingleColumnValueFilter.java;src/test/java/org/apache/hadoop/hbase/filter/TestSingleColumnValueFilter.java;GumTree;0;0;54;54;43;INS;Ok
5600;activemq;2360fb859694bacac1e48092e53a56b388e1d2f0;activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/AmqpNioSslTransport.java;activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/AmqpNioSslTransport.java;GumTree;0;0;168;170;8;INS;Ok
123501;eclipse.jdt.core;25fc0dc927021078640560e2fe95e5127e517fc3;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java;GumTree;0;0;3724;3724;43;INS;Ok
207792;hbase;26db1dc31872d5e548dc16acbe25fe0ec4d16a18;hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestCellACLWithMultipleVersions.java;hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestCellACLWithMultipleVersions.java;GumTree;0;0;552;552;42;INS;Ok
149304;eclipse.jdt.core;27087c23fb9c625fe4d89056c66000f3afefb155;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java;GumTree;0;0;572;572;32;INS;Ok
192276;hbase;273beceae213b4ea7ee60132b874b5a99ad83e4b;hbase-server/src/test/java/org/apache/hadoop/hbase/mapreduce/TableSnapshotInputFormatTestBase.java;hbase-server/src/test/java/org/apache/hadoop/hbase/mapreduce/TableSnapshotInputFormatTestBase.java;GumTree;0;0;53;53;52;INS;Ok
133691;eclipse.jdt.core;2894ba75386697d7bf484434d073fb6ffaf6cec9;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/BinaryTypeBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/BinaryTypeBinding.java;GumTree;0;0;442;442;34;INS;Ok
239527;hbase;292a753757a7bdc770b52d5f0aa30f6ff9e3231a;src/java/org/apache/hadoop/hbase/util/Bytes.java;src/java/org/apache/hadoop/hbase/util/Bytes.java;GumTree;0;0;414;414;42;INS;Ok
107629;eclipse.jdt.core;29b2c218438398769d94ba99ef040852b0acf110;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;GumTree;0;0;2245;2245;85;INS;Ok
209327;hbase;2a14e4d0fab579589639baaae7a42fe35c4f43f4;hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java;hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java;GumTree;0;0;292;292;33;INS;Ok
98122;eclipse.jdt.core;2a90eeb9372f2a1a1f5e7c24d7c19363b361caf2;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericsRegressionTest_1_7.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericsRegressionTest_1_7.java;GumTree;0;0;1428;1428;45;INS;Ok
161683;eclipse.jdt.core;2aee300b65275d880b8e13ab840aefed516d744b;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SearchTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SearchTests.java;GumTree;0;0;312;312;83;INS;Ok
96902;eclipse.jdt.core;2af56d6fe3e00a7c799ea8c6f7aeb1409e4db2f8;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatter.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatter.java;GumTree;0;0;94;94;42;INS;Ok
144171;eclipse.jdt.core;2b2558e135d8cf28881c72150997538d00c643b3;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;GumTree;0;0;3477;3477;59;INS;Ok
239241;hbase;2b47c1528690b6413060401b254c79a9dc89ce85;src/java/org/apache/hadoop/hbase/regionserver/StoreFile.java;src/java/org/apache/hadoop/hbase/regionserver/StoreFile.java;GumTree;0;0;44;45;26;INS;Ok
296031;hibernate-orm;2b694d7a86de7db604b668264e1c7b6f55fef2fe;hibernate-core/src/main/java/org/hibernate/metamodel/binding/HibernateTypeDescriptor.java;hibernate-core/src/main/java/org/hibernate/metamodel/binding/HibernateTypeDescriptor.java;GumTree;0;0;58;58;43;INS;Ok
6931;activemq;2b99f39a5be229d8982e9378248c7e32df9147a0;activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractSubscription.java;activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractSubscription.java;GumTree;0;0;63;63;22;INS;Ok
197310;hbase;2bf904f216ab8315c37a65e4860f51c526a3b654;hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestAccessController2.java;hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestAccessController2.java;GumTree;0;0;107;107;32;INS;Ok
86083;commons-math;2c36a666c7a9efdfab8490c12f76a98c28ebfb06;src/java/org/apache/commons/math/linear/DecompositionSolver.java;src/java/org/apache/commons/math/linear/DecompositionSolver.java;GumTree;0;0;705;723;31;INS;Ok
196400;hbase;2c5dc53a32ff61aa52890fc89158cced36186b55;hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerSource.java;hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerSource.java;GumTree;0;0;66;66;45;INS;Ok
160983;eclipse.jdt.core;2ca5e5e3fb17277ecb8c1c3fe65c0829f50cb44e;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/NameLookup.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/NameLookup.java;GumTree;0;0;459;459;42;INS;Ok
298497;hibernate-orm;2cd428759a9481f88d559b594a33a151d31e36a5;hibernate-core/src/main/java/org/hibernate/metamodel/binding/AbstractAttributeBinding.java;hibernate-core/src/main/java/org/hibernate/metamodel/binding/AbstractAttributeBinding.java;GumTree;0;0;123;125;31;INS;Ok
252678;hibernate-orm;2e6811f41392feec7e704b5526822f4f0f1a99be;hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/SingularAttributeJoin.java;hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/SingularAttributeJoin.java;GumTree;0;0;84;104;25;INS;Ok
4041;activemq;2ec586f2671488e1d9b6a48cc91e81046a480a54;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/JMSClientTest.java;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/JMSClientTest.java;GumTree;0;0;1070;1070;42;INS;Ok
106699;eclipse.jdt.core;2ed80629ac2deb70ae8b8f65c52c0fee7ade8d07;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ImplicitNullAnnotationVerifier.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ImplicitNullAnnotationVerifier.java;GumTree;0;0;334;334;42;INS;Ok
187288;hbase;30d7eeaefe431bc263519064662e6dc8ad8ff05a;hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHCM.java;hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHCM.java;GumTree;0;0;379;379;42;INS;Ok
67373;commons-math;31fae6431438e26d6b47b988164847048ceab314;src/main/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunction.java;src/main/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunction.java;GumTree;0;0;441;441;83;INS;Ok
69435;commons-math;33809e031de7b56d82130e8c3c6ddb6fca31a396;src/test/java/org/apache/commons/math3/stat/correlation/StorelessCovarianceTest.java;src/test/java/org/apache/commons/math3/stat/correlation/StorelessCovarianceTest.java;GumTree;0;0;239;239;58;INS;Ok
273097;hibernate-orm;346d958c20d9727a32ebfa8253a128d13bc1136f;hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/query/AddNamedQueryTest.java;hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/query/AddNamedQueryTest.java;GumTree;0;0;99;99;42;INS;Ok
144755;eclipse.jdt.core;34ca02c6d1887aae160c10b2b918eb81e9cd0b34;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/AssignmentTest.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/AssignmentTest.java;GumTree;0;0;674;674;40;INS;Ok
341498;hibernate-search;34ef7c01b2b78c73af730d613ea63b569348bf45;engine/src/test/java/org/hibernate/search/test/engine/service/StandardServiceManagerTest.java;engine/src/test/java/org/hibernate/search/test/engine/service/StandardServiceManagerTest.java;GumTree;0;0;174;174;42;INS;Ok
337487;hibernate-search;34f7eaafadeabbb75597306b20258db7ce198850;orm/src/test/java/org/hibernate/search/test/query/facet/SimpleFacetingTest.java;orm/src/test/java/org/hibernate/search/test/query/facet/SimpleFacetingTest.java;GumTree;0;0;209;209;32;INS;Nok
144554;eclipse.jdt.core;368fb2cf5a3481395e833745ea26555a6f0cf5d5;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java;GumTree;0;0;2605;2605;42;INS;Ok
4103;activemq;36bd069e8f65a7b615a188d34ad0b951ec086732;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/bugs/AMQ5256Test.java;activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/bugs/AMQ5256Test.java;GumTree;0;0;44;47;31;INS;Ok
372056;spring-roo;3745413a83d08946ac21be7db41d235f66a3fd7c;runtime/project/src/main/java/org/springframework/roo/project/providers/maven/MavenProjectManagerProvider.java;runtime/project/src/main/java/org/springframework/roo/project/providers/maven/MavenProjectManagerProvider.java;GumTree;0;0;346;346;42;INS;Ok
220956;hbase;37ab60bcc577f669015f5b4b3045f4207795ad34;hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java;hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java;GumTree;0;0;621;621;42;INS;Ok
158154;eclipse.jdt.core;393d81e7a2750eabcb8c375616d604c7414bb307;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;GumTree;0;0;743;743;60;INS;Ok
57219;commons-lang;39c9476337d69f34cb1ace57067f0d2a009785a6;src/test/org/apache/commons/lang/ClassUtilsTest.java;src/test/org/apache/commons/lang/ClassUtilsTest.java;GumTree;0;0;449;449;21;INS;Ok
146699;eclipse.jdt.core;39d32f5e4ee84789083e70f4cc4809ffcab95dfb;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/describing/ASTRewritingTypeDeclTest.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/describing/ASTRewritingTypeDeclTest.java;GumTree;0;0;1119;1119;32;INS;Ok
61887;commons-math;3ab3653e48f65bc273c1fb2522cd814ceed8e396;src/main/java/org/apache/commons/math4/complex/ComplexUtils.java;src/main/java/org/apache/commons/math4/complex/ComplexUtils.java;GumTree;0;0;1410;1410;42;INS;Ok
62545;commons-math;3ac3ff62b862ee89effcf1a4889b04f32fd8dbb2;src/test/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolatingFunctionTest.java;src/test/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolatingFunctionTest.java;GumTree;0;0;180;180;42;INS;Ok
214243;hbase;3b433ec264d1944ff95af0c52edc3f28bc4452f9;hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestSplitTransactionOnCluster.java;hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestSplitTransactionOnCluster.java;GumTree;0;0;153;153;42;INS;Ok
103797;eclipse.jdt.core;3b7e9a0f1d7c1bcba3808ca366020fd264fda3dd;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/RawTypeBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/RawTypeBinding.java;GumTree;0;0;115;119;31;INS;Ok
103816;eclipse.jdt.core;3b7e9a0f1d7c1bcba3808ca366020fd264fda3dd;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ReferenceBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ReferenceBinding.java;GumTree;0;0;1559;1559;42;INS;Ok
122394;eclipse.jdt.core;3d9ca5323b31c8907d129d4437482cfc3b641c64;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java;GumTree;0;0;2330;2339;21;INS;Ok
59017;commons-lang;3e2d12ad711331abb7b3560c8e51a828dc79ffff;src/test/org/apache/commons/lang/math/FractionTest.java;src/test/org/apache/commons/lang/math/FractionTest.java;GumTree;0;0;911;911;34;INS;Ok
69015;commons-math;422fc2a42662797aeb3a419b84a66e12debd4556;src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java;src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java;GumTree;0;0;226;226;11;INS;Ok
