diffid;name;srcnodes;dstnodes;actions;name
350403;MtDiff;342;342;2;hibernate-search
350382;MtDiff;232;232;4;hibernate-search
350375;MtDiff;1;46;47;hibernate-search
350388;MtDiff;277;278;1;hibernate-search
350386;MtDiff;1;46;47;hibernate-search
350385;MtDiff;406;406;2;hibernate-search
350393;MtDiff;561;569;8;hibernate-search
346944;MtDiff;427;427;0;hibernate-search
346948;MtDiff;64;64;0;hibernate-search
349633;MtDiff;92;92;0;hibernate-search
349634;MtDiff;89;89;0;hibernate-search
349641;MtDiff;164;164;0;hibernate-search
349638;MtDiff;232;232;0;hibernate-search
349647;MtDiff;92;92;0;hibernate-search
349664;MtDiff;129;153;27;hibernate-search
349673;MtDiff;451;451;0;hibernate-search
349669;MtDiff;297;297;0;hibernate-search
349671;MtDiff;301;301;0;hibernate-search
349676;MtDiff;96;96;0;hibernate-search
349693;MtDiff;2686;2686;0;hibernate-search
349668;MtDiff;45;45;0;hibernate-search
349675;MtDiff;63;63;0;hibernate-search
349677;MtDiff;143;143;0;hibernate-search
349682;MtDiff;48;48;0;hibernate-search
349706;MtDiff;307;316;11;hibernate-search
349712;MtDiff;114;114;5;hibernate-search
349725;MtDiff;1190;1190;0;hibernate-search
349722;MtDiff;588;602;14;hibernate-search
349707;MtDiff;1707;1707;0;hibernate-search
349734;MtDiff;815;809;12;hibernate-search
349727;MtDiff;291;301;10;hibernate-search
349736;MtDiff;569;579;16;hibernate-search
349572;MtDiff;3072;3086;34;hibernate-search
349740;MtDiff;400;402;5;hibernate-search
349752;MtDiff;1115;1115;2;hibernate-search
349536;MtDiff;4127;4127;5;hibernate-search
349748;MtDiff;1232;1232;2;hibernate-search
349872;MtDiff;90;85;5;hibernate-search
349881;MtDiff;162;156;18;hibernate-search
349882;MtDiff;169;158;20;hibernate-search
349880;MtDiff;599;599;4;hibernate-search
349892;MtDiff;222;207;18;hibernate-search
349887;MtDiff;173;162;14;hibernate-search
349890;MtDiff;212;212;6;hibernate-search
349899;MtDiff;237;251;23;hibernate-search
349895;MtDiff;322;307;26;hibernate-search
349927;MtDiff;93;88;9;hibernate-search
349937;MtDiff;105;99;9;hibernate-search
349947;MtDiff;148;145;6;hibernate-search
349948;MtDiff;132;127;10;hibernate-search
349952;MtDiff;99;94;5;hibernate-search
349953;MtDiff;270;261;18;hibernate-search
349942;MtDiff;436;442;28;hibernate-search
349941;MtDiff;902;889;42;hibernate-search
349984;MtDiff;169;164;9;hibernate-search
349983;MtDiff;1;13;14;hibernate-search
350045;MtDiff;213;213;16;hibernate-search
350043;MtDiff;255;255;1;hibernate-search
350040;MtDiff;139;139;9;hibernate-search
350057;MtDiff;928;928;1;hibernate-search
350051;MtDiff;213;213;11;hibernate-search
348927;MtDiff;3849;3868;243;hibernate-search
350049;MtDiff;276;276;1;hibernate-search
350055;MtDiff;567;567;3;hibernate-search
350060;MtDiff;1;294;295;hibernate-search
350156;MtDiff;575;575;5;hibernate-search
350161;MtDiff;69;69;3;hibernate-search
350160;MtDiff;166;166;3;hibernate-search
350169;MtDiff;97;97;1;hibernate-search
350178;MtDiff;7;7;1;hibernate-search
350186;MtDiff;40;40;1;hibernate-search
350189;MtDiff;11;11;1;hibernate-search
350192;MtDiff;42;42;1;hibernate-search
350201;MtDiff;115;115;1;hibernate-search
350198;MtDiff;166;166;1;hibernate-search
350206;MtDiff;284;284;1;hibernate-search
350215;MtDiff;61;61;1;hibernate-search
350213;MtDiff;83;85;6;hibernate-search
350223;MtDiff;63;69;10;hibernate-search
350225;MtDiff;162;166;8;hibernate-search
350232;MtDiff;212;212;1;hibernate-search
350262;MtDiff;820;822;4;hibernate-search
350229;MtDiff;394;394;1;hibernate-search
350233;MtDiff;209;209;1;hibernate-search
350234;MtDiff;278;278;4;hibernate-search
350243;MtDiff;1050;1050;0;hibernate-search
350250;MtDiff;1255;1255;0;hibernate-search
350238;MtDiff;222;222;3;hibernate-search
350237;MtDiff;95;95;0;hibernate-search
350239;MtDiff;76;76;1;hibernate-search
350240;MtDiff;49;27;22;hibernate-search
350246;MtDiff;164;160;13;hibernate-search
350252;MtDiff;2686;2686;0;hibernate-search
350228;MtDiff;1590;1590;3;hibernate-search
350247;MtDiff;158;1;157;hibernate-search
350264;MtDiff;1735;1735;3;hibernate-search
350271;MtDiff;616;611;5;hibernate-search
350257;MtDiff;177;164;13;hibernate-search
350253;MtDiff;1513;1590;110;hibernate-search
350263;MtDiff;641;639;10;hibernate-search
350289;MtDiff;1271;1267;4;hibernate-search
350267;MtDiff;2686;2686;6;hibernate-search
350094;MtDiff;4091;4112;181;hibernate-search
350275;MtDiff;64;63;17;hibernate-search
350277;MtDiff;139;138;17;hibernate-search
350293;MtDiff;517;609;133;hibernate-search
350299;MtDiff;796;808;38;hibernate-search
350286;MtDiff;2718;2718;0;hibernate-search
350304;MtDiff;808;820;33;hibernate-search
350297;MtDiff;1720;1735;58;hibernate-search
350362;MtDiff;367;367;1;hibernate-search
350371;MtDiff;136;136;0;hibernate-search
350372;MtDiff;86;86;4;hibernate-search
350384;MtDiff;276;297;21;hibernate-search
347024;MtDiff;228;228;14;hibernate-search
347027;MtDiff;102;127;56;hibernate-search
347028;MtDiff;327;377;93;hibernate-search
347078;MtDiff;146;146;0;hibernate-search
347101;MtDiff;1;540;541;hibernate-search
347097;MtDiff;1;104;105;hibernate-search
347106;MtDiff;870;903;44;hibernate-search
347099;MtDiff;1;487;488;hibernate-search
347102;MtDiff;1;556;557;hibernate-search
347117;MtDiff;3410;3472;74;hibernate-search
347048;MtDiff;3016;3136;120;hibernate-search
347029;MtDiff;3206;3490;530;hibernate-search
347105;MtDiff;138;142;6;hibernate-search
347107;MtDiff;299;299;0;hibernate-search
346957;MtDiff;5692;5701;11;hibernate-search
347109;MtDiff;148;122;72;hibernate-search
347111;MtDiff;153;153;0;hibernate-search
347114;MtDiff;95;95;0;hibernate-search
347113;MtDiff;1;404;405;hibernate-search
347116;MtDiff;1;278;279;hibernate-search
347118;MtDiff;303;310;7;hibernate-search
347120;MtDiff;590;519;173;hibernate-search
338774;MtDiff;689;683;16;hibernate-search
347126;MtDiff;352;333;19;hibernate-search
347144;MtDiff;1366;1371;5;hibernate-search
347124;MtDiff;228;228;1;hibernate-search
347129;MtDiff;141;141;3;hibernate-search
347131;MtDiff;333;346;13;hibernate-search
347130;MtDiff;1;32;33;hibernate-search
347135;MtDiff;215;228;13;hibernate-search
347140;MtDiff;356;368;12;hibernate-search
347141;MtDiff;519;563;44;hibernate-search
347149;MtDiff;2952;2955;7;hibernate-search
347142;MtDiff;1;154;155;hibernate-search
347143;MtDiff;1;141;142;hibernate-search
347090;MtDiff;3903;4047;153;hibernate-search
347236;MtDiff;3174;3176;64;hibernate-search
347163;MtDiff;218;220;6;hibernate-search
347160;MtDiff;171;173;6;hibernate-search
347185;MtDiff;402;527;133;hibernate-search
347171;MtDiff;1308;1493;188;hibernate-search
347175;MtDiff;229;218;11;hibernate-search
347168;MtDiff;1493;1537;62;hibernate-search
347187;MtDiff;475;552;103;hibernate-search
347173;MtDiff;75;79;8;hibernate-search
347177;MtDiff;163;166;6;hibernate-search
347210;MtDiff;3406;3410;58;hibernate-search
347172;MtDiff;1105;1308;206;hibernate-search
347184;MtDiff;233;228;21;hibernate-search
347181;MtDiff;430;446;33;hibernate-search
347170;MtDiff;1537;1577;58;hibernate-search
347192;MtDiff;435;435;0;hibernate-search
347186;MtDiff;73;78;11;hibernate-search
347201;MtDiff;426;430;11;hibernate-search
347193;MtDiff;15;1;14;hibernate-search
347196;MtDiff;236;236;3;hibernate-search
347194;MtDiff;28;20;8;hibernate-search
347199;MtDiff;702;698;4;hibernate-search
347198;MtDiff;177;119;58;hibernate-search
347200;MtDiff;1101;1105;6;hibernate-search
347203;MtDiff;358;233;128;hibernate-search
347197;MtDiff;238;161;91;hibernate-search
347205;MtDiff;68;68;0;hibernate-search
347204;MtDiff;73;73;0;hibernate-search
347206;MtDiff;330;358;29;hibernate-search
347060;MtDiff;5694;5692;4;hibernate-search
347208;MtDiff;426;426;0;hibernate-search
347209;MtDiff;248;469;221;hibernate-search
347195;MtDiff;3176;3406;255;hibernate-search
347167;MtDiff;2909;2909;6;hibernate-search
347214;MtDiff;604;702;164;hibernate-search
347213;MtDiff;1;13;14;hibernate-search
347223;MtDiff;1347;1380;64;hibernate-search
347227;MtDiff;1594;1665;159;hibernate-search
347229;MtDiff;1270;1347;174;hibernate-search
347225;MtDiff;1380;1583;256;hibernate-search
347240;MtDiff;308;248;60;hibernate-search
347220;MtDiff;3569;3903;334;hibernate-search
347251;MtDiff;231;231;0;hibernate-search
347268;MtDiff;701;701;0;hibernate-search
347254;MtDiff;135;155;20;hibernate-search
347253;MtDiff;509;567;134;hibernate-search
347264;MtDiff;167;163;4;hibernate-search
347263;MtDiff;62;67;5;hibernate-search
347269;MtDiff;831;823;8;hibernate-search
347267;MtDiff;48;87;41;hibernate-search
347211;MtDiff;3755;3799;106;hibernate-search
347279;MtDiff;1173;1266;376;hibernate-search
347272;MtDiff;223;226;6;hibernate-search
347271;MtDiff;1;167;168;hibernate-search
347273;MtDiff;176;179;3;hibernate-search
347274;MtDiff;831;831;2;hibernate-search
347293;MtDiff;3094;3094;8;hibernate-search
347277;MtDiff;62;62;4;hibernate-search
347297;MtDiff;1;39;40;hibernate-search
347320;MtDiff;5166;5166;0;hibernate-search
347301;MtDiff;1;223;224;hibernate-search
347303;MtDiff;410;424;23;hibernate-search
347315;MtDiff;351;112;332;hibernate-search
347296;MtDiff;3002;3002;1;hibernate-search
347298;MtDiff;2859;2859;34;hibernate-search
347330;MtDiff;5169;5318;238;hibernate-search
347323;MtDiff;219;238;19;hibernate-search
347336;MtDiff;315;351;48;hibernate-search
347329;MtDiff;297;445;201;hibernate-search
347328;MtDiff;1;28;29;hibernate-search
347341;MtDiff;116;131;15;hibernate-search
347276;MtDiff;252;361;109;hibernate-search
347280;MtDiff;625;831;217;hibernate-search
347278;MtDiff;323;323;26;hibernate-search
347249;MtDiff;3002;2943;69;hibernate-search
347291;MtDiff;39;62;23;hibernate-search
347318;MtDiff;364;410;73;hibernate-search
347321;MtDiff;131;132;1;hibernate-search
347333;MtDiff;255;238;82;hibernate-search
347319;MtDiff;701;701;4;hibernate-search
347344;MtDiff;3076;3090;19;hibernate-search
347325;MtDiff;1;15;16;hibernate-search
347326;MtDiff;40;45;5;hibernate-search
347327;MtDiff;1;18;19;hibernate-search
347308;MtDiff;2859;2859;22;hibernate-search
347331;MtDiff;1;10;11;hibernate-search
347335;MtDiff;1;45;46;hibernate-search
347400;MtDiff;3078;3076;6;hibernate-search
347337;MtDiff;1;255;256;hibernate-search
347348;MtDiff;176;226;50;hibernate-search
347345;MtDiff;15;15;1;hibernate-search
347357;MtDiff;231;231;0;hibernate-search
347356;MtDiff;317;317;3;hibernate-search
347445;MtDiff;326;326;0;hibernate-search
347360;MtDiff;240;236;9;hibernate-search
347388;MtDiff;3094;3095;21;hibernate-search
347361;MtDiff;350;351;1;hibernate-search
347309;MtDiff;5318;5443;136;hibernate-search
347364;MtDiff;214;222;18;hibernate-search
347409;MtDiff;222;326;104;hibernate-search
347359;MtDiff;108;109;2;hibernate-search
347373;MtDiff;230;231;2;hibernate-search
347367;MtDiff;175;176;2;hibernate-search
347369;MtDiff;315;317;3;hibernate-search
347370;MtDiff;85;85;2;hibernate-search
347300;MtDiff;2619;2843;224;hibernate-search
347469;MtDiff;713;698;27;hibernate-search
348344;MtDiff;713;739;26;hibernate-search
348361;MtDiff;1;26;27;hibernate-search
348366;MtDiff;251;251;8;hibernate-search
348362;MtDiff;1;33;34;hibernate-search
348371;MtDiff;90;90;4;hibernate-search
348376;MtDiff;328;328;7;hibernate-search
348370;MtDiff;713;740;27;hibernate-search
348367;MtDiff;781;781;1;hibernate-search
348377;MtDiff;265;265;5;hibernate-search
348351;MtDiff;584;615;63;hibernate-search
348331;MtDiff;1158;1021;272;hibernate-search
348380;MtDiff;187;187;7;hibernate-search
348382;MtDiff;350;350;4;hibernate-search
348383;MtDiff;162;162;3;hibernate-search
348394;MtDiff;537;537;5;hibernate-search
348388;MtDiff;233;233;0;hibernate-search
348389;MtDiff;87;125;41;hibernate-search
348392;MtDiff;1444;1444;8;hibernate-search
348409;MtDiff;3663;4188;549;hibernate-search
348404;MtDiff;427;468;76;hibernate-search
348403;MtDiff;1;702;703;hibernate-search
348406;MtDiff;4188;4190;7;hibernate-search
348408;MtDiff;906;906;23;hibernate-search
348405;MtDiff;110;110;0;hibernate-search
348419;MtDiff;161;161;4;hibernate-search
348552;MtDiff;2746;2746;0;hibernate-search
348443;MtDiff;302;302;3;hibernate-search
348423;MtDiff;975;975;1;hibernate-search
348420;MtDiff;51;51;0;hibernate-search
348426;MtDiff;46;51;7;hibernate-search
348438;MtDiff;157;161;9;hibernate-search
348436;MtDiff;249;232;58;hibernate-search
348437;MtDiff;1;57;58;hibernate-search
348439;MtDiff;1;353;354;hibernate-search
348447;MtDiff;95;95;0;hibernate-search
348472;MtDiff;327;342;36;hibernate-search
348470;MtDiff;214;219;5;hibernate-search
348467;MtDiff;77;82;5;hibernate-search
348473;MtDiff;113;113;1;hibernate-search
348471;MtDiff;79;79;1;hibernate-search
348455;MtDiff;1241;1397;156;hibernate-search
348496;MtDiff;114;105;20;hibernate-search
348503;MtDiff;102;109;7;hibernate-search
348509;MtDiff;216;217;1;hibernate-search
348510;MtDiff;164;168;4;hibernate-search
348517;MtDiff;242;242;16;hibernate-search
348528;MtDiff;582;595;13;hibernate-search
348511;MtDiff;370;349;23;hibernate-search
348514;MtDiff;546;546;0;hibernate-search
348518;MtDiff;264;265;3;hibernate-search
348524;MtDiff;63;63;0;hibernate-search
348520;MtDiff;134;144;10;hibernate-search
348609;MtDiff;279;282;3;hibernate-search
348605;MtDiff;1115;1119;10;hibernate-search
348613;MtDiff;284;288;6;hibernate-search
348631;MtDiff;520;520;3;hibernate-search
348618;MtDiff;499;500;3;hibernate-search
348614;MtDiff;594;598;6;hibernate-search
348639;MtDiff;811;814;4;hibernate-search
348621;MtDiff;240;243;3;hibernate-search
348636;MtDiff;627;630;3;hibernate-search
348625;MtDiff;405;405;2;hibernate-search
348622;MtDiff;320;320;2;hibernate-search
348623;MtDiff;416;416;3;hibernate-search
348626;MtDiff;947;947;2;hibernate-search
348644;MtDiff;585;585;3;hibernate-search
348633;MtDiff;466;470;6;hibernate-search
348594;MtDiff;2303;2555;440;hibernate-search
348634;MtDiff;265;268;4;hibernate-search
348617;MtDiff;1436;1444;21;hibernate-search
348700;MtDiff;51;51;0;hibernate-search
347302;MtDiff;231;323;101;hibernate-search
347306;MtDiff;351;680;332;hibernate-search
347304;MtDiff;680;1005;333;hibernate-search
347313;MtDiff;231;231;0;hibernate-search
347307;MtDiff;231;231;0;hibernate-search
347305;MtDiff;45;38;14;hibernate-search
347312;MtDiff;238;226;19;hibernate-search
347317;MtDiff;329;330;14;hibernate-search
347314;MtDiff;1;252;253;hibernate-search
347324;MtDiff;197;329;160;hibernate-search
347332;MtDiff;1;12;13;hibernate-search
347334;MtDiff;1171;1173;6;hibernate-search
347340;MtDiff;1;197;198;hibernate-search
347343;MtDiff;1;236;237;hibernate-search
347346;MtDiff;231;297;66;hibernate-search
347355;MtDiff;85;86;1;hibernate-search
347362;MtDiff;227;231;13;hibernate-search
347365;MtDiff;345;350;23;hibernate-search
347366;MtDiff;231;231;1;hibernate-search
347372;MtDiff;328;1;327;hibernate-search
347379;MtDiff;1;345;346;hibernate-search
347376;MtDiff;1;230;231;hibernate-search
347371;MtDiff;701;701;1;hibernate-search
347382;MtDiff;1;231;232;hibernate-search
347386;MtDiff;1;227;228;hibernate-search
347389;MtDiff;1;214;215;hibernate-search
347398;MtDiff;1172;1170;4;hibernate-search
347390;MtDiff;1;307;308;hibernate-search
347395;MtDiff;1;1176;1177;hibernate-search
347392;MtDiff;1;239;240;hibernate-search
347416;MtDiff;279;290;11;hibernate-search
347425;MtDiff;39;40;1;hibernate-search
347458;MtDiff;628;639;11;hibernate-search
347426;MtDiff;360;395;37;hibernate-search
347415;MtDiff;2742;2742;0;hibernate-search
347419;MtDiff;1;66;67;hibernate-search
347438;MtDiff;868;904;36;hibernate-search
347428;MtDiff;1;304;305;hibernate-search
347430;MtDiff;226;231;17;hibernate-search
347429;MtDiff;1;55;56;hibernate-search
347431;MtDiff;1;37;38;hibernate-search
347351;MtDiff;2974;2997;24;hibernate-search
347432;MtDiff;1;60;61;hibernate-search
347434;MtDiff;1;33;34;hibernate-search
347500;MtDiff;1282;1305;23;hibernate-search
347443;MtDiff;408;413;19;hibernate-search
347446;MtDiff;254;259;6;hibernate-search
347442;MtDiff;481;685;236;hibernate-search
347456;MtDiff;151;150;1;hibernate-search
347454;MtDiff;319;322;3;hibernate-search
347450;MtDiff;488;475;13;hibernate-search
347449;MtDiff;444;429;15;hibernate-search
347457;MtDiff;97;101;6;hibernate-search
347461;MtDiff;284;288;6;hibernate-search
347467;MtDiff;344;351;16;hibernate-search
348040;MtDiff;41;41;0;hibernate-search
348041;MtDiff;435;435;0;hibernate-search
348049;MtDiff;71;71;1;hibernate-search
348051;MtDiff;74;74;1;hibernate-search
348077;MtDiff;46;46;1;hibernate-search
348076;MtDiff;1;47;48;hibernate-search
347992;MtDiff;1590;1605;27;hibernate-search
348084;MtDiff;1;48;49;hibernate-search
348085;MtDiff;1;41;42;hibernate-search
348090;MtDiff;1;49;50;hibernate-search
348092;MtDiff;1;38;39;hibernate-search
348098;MtDiff;1;497;498;hibernate-search
348174;MtDiff;617;624;7;hibernate-search
348153;MtDiff;86;90;4;hibernate-search
348155;MtDiff;124;127;6;hibernate-search
348161;MtDiff;251;260;10;hibernate-search
348175;MtDiff;200;199;3;hibernate-search
348176;MtDiff;562;605;54;hibernate-search
348178;MtDiff;530;534;5;hibernate-search
348173;MtDiff;359;367;29;hibernate-search
348188;MtDiff;304;292;29;hibernate-search
348194;MtDiff;1;319;320;hibernate-search
348199;MtDiff;1;21;22;hibernate-search
348206;MtDiff;263;263;0;hibernate-search
348216;MtDiff;94;94;0;hibernate-search
348212;MtDiff;92;46;51;hibernate-search
348243;MtDiff;35;35;0;hibernate-search
348249;MtDiff;364;371;10;hibernate-search
348274;MtDiff;537;563;26;hibernate-search
348242;MtDiff;35;35;0;hibernate-search
348252;MtDiff;75;75;0;hibernate-search
348324;MtDiff;1241;1255;18;hibernate-search
348341;MtDiff;556;572;16;hibernate-search
348804;MtDiff;35;35;0;hibernate-search
348792;MtDiff;271;271;0;hibernate-search
348799;MtDiff;36;36;0;hibernate-search
348806;MtDiff;54;54;0;hibernate-search
348807;MtDiff;33;33;0;hibernate-search
348802;MtDiff;83;83;0;hibernate-search
348831;MtDiff;94;94;0;hibernate-search
348825;MtDiff;304;304;0;hibernate-search
348838;MtDiff;161;161;0;hibernate-search
348849;MtDiff;183;183;0;hibernate-search
348859;MtDiff;367;367;0;hibernate-search
348857;MtDiff;90;90;0;hibernate-search
348867;MtDiff;13;13;0;hibernate-search
348868;MtDiff;29;29;0;hibernate-search
348900;MtDiff;151;151;0;hibernate-search
348914;MtDiff;798;798;0;hibernate-search
348910;MtDiff;39;39;0;hibernate-search
348913;MtDiff;50;50;0;hibernate-search
348975;MtDiff;20;20;0;hibernate-search
347338;MtDiff;1;219;220;hibernate-search
347342;MtDiff;1;177;178;hibernate-search
347299;MtDiff;2843;2859;16;hibernate-search
347347;MtDiff;317;364;47;hibernate-search
347354;MtDiff;326;315;11;hibernate-search
347350;MtDiff;176;176;0;hibernate-search
347349;MtDiff;231;231;7;hibernate-search
347394;MtDiff;3012;3094;82;hibernate-search
347391;MtDiff;1;134;135;hibernate-search
347396;MtDiff;1;85;86;hibernate-search
347401;MtDiff;127;125;14;hibernate-search
347402;MtDiff;88;86;10;hibernate-search
347423;MtDiff;2980;3012;33;hibernate-search
347339;MtDiff;2997;3002;34;hibernate-search
347406;MtDiff;41;50;11;hibernate-search
347408;MtDiff;44;53;9;hibernate-search
347411;MtDiff;244;348;104;hibernate-search
347412;MtDiff;348;348;5;hibernate-search
347422;MtDiff;136;139;3;hibernate-search
347414;MtDiff;209;220;11;hibernate-search
347413;MtDiff;769;791;36;hibernate-search
347420;MtDiff;1;652;653;hibernate-search
347417;MtDiff;1;51;52;hibernate-search
347436;MtDiff;640;769;294;hibernate-search
347418;MtDiff;1;175;176;hibernate-search
347433;MtDiff;1;195;196;hibernate-search
347451;MtDiff;335;355;21;hibernate-search
347439;MtDiff;631;645;27;hibernate-search
347435;MtDiff;1;55;56;hibernate-search
347447;MtDiff;1011;1031;20;hibernate-search
347437;MtDiff;255;255;1;hibernate-search
347441;MtDiff;129;129;0;hibernate-search
347440;MtDiff;341;338;3;hibernate-search
347466;MtDiff;327;327;0;hibernate-search
347453;MtDiff;696;696;0;hibernate-search
347310;MtDiff;5182;5169;19;hibernate-search
347363;MtDiff;2632;2600;42;hibernate-search
349081;MtDiff;222;222;0;hibernate-search
349187;MtDiff;153;153;3;hibernate-search
349183;MtDiff;550;561;12;hibernate-search
349191;MtDiff;161;161;4;hibernate-search
349206;MtDiff;136;136;3;hibernate-search
349201;MtDiff;265;265;3;hibernate-search
349203;MtDiff;617;617;4;hibernate-search
349212;MtDiff;242;265;27;hibernate-search
349228;MtDiff;616;616;3;hibernate-search
349226;MtDiff;790;793;3;hibernate-search
349233;MtDiff;809;811;3;hibernate-search
349248;MtDiff;720;768;48;hibernate-search
349256;MtDiff;602;616;14;hibernate-search
349222;MtDiff;224;224;0;hibernate-search
349219;MtDiff;1235;1235;3;hibernate-search
349244;MtDiff;244;244;0;hibernate-search
349242;MtDiff;48;48;0;hibernate-search
349612;MtDiff;111;111;0;hibernate-search
355424;MtDiff;376;372;5;hibernate-search
355408;MtDiff;45;46;1;hibernate-search
355430;MtDiff;94;140;47;hibernate-search
355443;MtDiff;1;642;643;hibernate-search
355423;MtDiff;1052;1117;128;hibernate-search
355449;MtDiff;136;107;46;hibernate-search
355450;MtDiff;1;192;193;hibernate-search
355470;MtDiff;198;208;10;hibernate-search
355458;MtDiff;1065;1082;30;hibernate-search
355492;MtDiff;1;4;5;hibernate-search
355523;MtDiff;612;713;129;hibernate-search
355498;MtDiff;379;406;31;hibernate-search
355497;MtDiff;156;156;1;hibernate-search
355516;MtDiff;48;64;16;hibernate-search
355518;MtDiff;57;73;16;hibernate-search
355548;MtDiff;612;612;1;hibernate-search
355547;MtDiff;724;773;53;hibernate-search
355533;MtDiff;1;164;165;hibernate-search
355535;MtDiff;1;17;18;hibernate-search
355538;MtDiff;1;40;41;hibernate-search
355542;MtDiff;1;170;171;hibernate-search
355511;MtDiff;2414;2416;6;hibernate-search
355554;MtDiff;1;16;17;hibernate-search
347404;MtDiff;96;127;31;hibernate-search
347405;MtDiff;38;49;11;hibernate-search
347410;MtDiff;94;100;6;hibernate-search
347424;MtDiff;104;154;52;hibernate-search
347316;MtDiff;5179;5182;7;hibernate-search
347427;MtDiff;1;66;67;hibernate-search
347455;MtDiff;543;519;24;hibernate-search
347478;MtDiff;635;535;100;hibernate-search
347501;MtDiff;478;527;339;hibernate-search
347468;MtDiff;2578;2608;30;hibernate-search
347490;MtDiff;15;135;120;hibernate-search
347495;MtDiff;77;77;1;hibernate-search
347494;MtDiff;1;139;140;hibernate-search
347531;MtDiff;865;870;5;hibernate-search
347536;MtDiff;154;154;3;hibernate-search
347540;MtDiff;116;154;46;hibernate-search
347551;MtDiff;119;119;0;hibernate-search
347558;MtDiff;1;524;525;hibernate-search
347564;MtDiff;200;210;11;hibernate-search
347565;MtDiff;114;114;0;hibernate-search
347578;MtDiff;1006;1009;3;hibernate-search
347574;MtDiff;835;825;10;hibernate-search
347572;MtDiff;382;387;6;hibernate-search
347575;MtDiff;41;41;0;hibernate-search
347577;MtDiff;46;46;0;hibernate-search
347571;MtDiff;1753;1761;14;hibernate-search
347579;MtDiff;406;406;1;hibernate-search
347583;MtDiff;209;173;36;hibernate-search
347568;MtDiff;1275;1290;15;hibernate-search
347582;MtDiff;1;163;164;hibernate-search
347573;MtDiff;1548;1567;23;hibernate-search
347596;MtDiff;323;386;81;hibernate-search
347599;MtDiff;983;835;174;hibernate-search
347598;MtDiff;1286;1275;18;hibernate-search
347597;MtDiff;76;1;75;hibernate-search
347610;MtDiff;1012;983;29;hibernate-search
347605;MtDiff;226;226;2;hibernate-search
347604;MtDiff;971;967;29;hibernate-search
347617;MtDiff;669;655;30;hibernate-search
347602;MtDiff;568;576;14;hibernate-search
347608;MtDiff;1;183;184;hibernate-search
347618;MtDiff;614;614;1;hibernate-search
347612;MtDiff;338;408;71;hibernate-search
347611;MtDiff;565;568;15;hibernate-search
347613;MtDiff;152;338;191;hibernate-search
347614;MtDiff;239;255;29;hibernate-search
347569;MtDiff;2578;2578;9;hibernate-search
347615;MtDiff;160;1;159;hibernate-search
347623;MtDiff;1;44;45;hibernate-search
347630;MtDiff;81;78;14;hibernate-search
347624;MtDiff;317;341;127;hibernate-search
347631;MtDiff;190;160;41;hibernate-search
347632;MtDiff;389;392;22;hibernate-search
347648;MtDiff;227;223;10;hibernate-search
347644;MtDiff;324;317;26;hibernate-search
347637;MtDiff;623;614;28;hibernate-search
347641;MtDiff;82;88;6;hibernate-search
347645;MtDiff;434;440;8;hibernate-search
347647;MtDiff;293;299;6;hibernate-search
347646;MtDiff;242;239;3;hibernate-search
347674;MtDiff;532;152;456;hibernate-search
347658;MtDiff;235;227;8;hibernate-search
347685;MtDiff;673;669;9;hibernate-search
347661;MtDiff;495;491;9;hibernate-search
347654;MtDiff;589;589;0;hibernate-search
347655;MtDiff;589;613;132;hibernate-search
347660;MtDiff;279;278;3;hibernate-search
347665;MtDiff;737;560;177;hibernate-search
347692;MtDiff;356;354;3;hibernate-search
347650;MtDiff;2930;2930;4;hibernate-search
347667;MtDiff;762;771;10;hibernate-search
347669;MtDiff;1;62;63;hibernate-search
347671;MtDiff;1;75;76;hibernate-search
347673;MtDiff;1;109;110;hibernate-search
347693;MtDiff;1444;1508;125;hibernate-search
347678;MtDiff;106;113;7;hibernate-search
347657;MtDiff;2531;2549;18;hibernate-search
347700;MtDiff;120;118;2;hibernate-search
347743;MtDiff;317;315;3;hibernate-search
347738;MtDiff;99;99;9;hibernate-search
347739;MtDiff;90;94;4;hibernate-search
347745;MtDiff;382;382;8;hibernate-search
347764;MtDiff;869;868;1;hibernate-search
347750;MtDiff;139;137;3;hibernate-search
347747;MtDiff;18;22;4;hibernate-search
347759;MtDiff;68;75;7;hibernate-search
347794;MtDiff;2907;2929;26;hibernate-search
347784;MtDiff;303;317;14;hibernate-search
347770;MtDiff;525;532;7;hibernate-search
347783;MtDiff;224;225;1;hibernate-search
347799;MtDiff;593;616;23;hibernate-search
347781;MtDiff;226;236;26;hibernate-search
347825;MtDiff;19;19;1;hibernate-search
347835;MtDiff;1;68;69;hibernate-search
347836;MtDiff;1;17;18;hibernate-search
347841;MtDiff;1;24;25;hibernate-search
347854;MtDiff;1145;1145;2;hibernate-search
347846;MtDiff;67;67;1;hibernate-search
347866;MtDiff;609;609;2;hibernate-search
347845;MtDiff;41;41;1;hibernate-search
347848;MtDiff;19;19;1;hibernate-search
347872;MtDiff;1145;1145;29;hibernate-search
347851;MtDiff;92;92;2;hibernate-search
347853;MtDiff;1;121;122;hibernate-search
347862;MtDiff;462;488;26;hibernate-search
347863;MtDiff;1410;1410;2;hibernate-search
347832;MtDiff;2799;2801;3;hibernate-search
347546;MtDiff;868;865;8;hibernate-search
347560;MtDiff;1009;1004;14;hibernate-search
347549;MtDiff;321;319;15;hibernate-search
347559;MtDiff;606;606;8;hibernate-search
347627;MtDiff;1;78;79;hibernate-search
347636;MtDiff;440;462;29;hibernate-search
